player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Keenan Reid,129902,CB,RUTGERS,1,3,0,278,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,2,66.7,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Nick Herbig,129920,ED,WISCONSIN,12,137,0,349,1,-4.0,100.0,29.3,16.0,16.0,0,0,0.0,60.3,0,9,0.0,0,0,104.2,1,17,12.4,58,2,3,1,0,9,13,0.6,9.0,0,3,5.5,90.0,45.0,9.4,8.5,0,1,10.0,55.0,0,34,20.0,2,1,109.6,9,90,65.7,200,7,5,10,0,103,54,1.2,11.4
Kaden Johnson,129921,ED,WISCONSIN,2,10,0,349,0,,,66.7,,,0,0,,60.5,0,,,0,0,0.0,0,2,20.0,3,0,0,0,0,0,0,0.0,,0,0,,,72.7,,,0,0,,53.9,0,,50.0,1,0,0.0,0,8,80.0,11,0,1,0,0,0,0,0.0,
Max Lofy,129924,CB,WISCONSIN,2,10,0,349,0,,,100.0,,,0,0,,62.2,0,,,0,0,0.0,0,3,30.0,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,53.9,0,,,0,0,0.0,0,6,60.0,6,0,0,0,0,0,0,0.0,
Jordan Turner,129932,LB,WISCONSIN,2,6,0,349,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,-4.0,100.0,85.7,6.0,6.0,0,0,0.0,67.2,2,1,,0,0,39.6,1,6,100.0,7,0,0,1,0,1,5,0.2,1.0
Amaun Williams,129936,CB,WISCONSIN,1,7,0,349,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.5,0,,,0,0,0.0,0,3,42.9,3,0,0,0,0,0,0,0.0,
Matthew Malloy,130265,LB,AIR FORCE,1,4,0,101,0,,,75.0,,,0,0,,61.1,0,,,0,0,0.0,0,3,75.0,4,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,1,0,0,0,0,0,0,0.0,
Charles Amankwaa,130277,CB,AKRON,12,309,0,102,0,2.5,0.0,100.0,,18.0,0,1,50.0,62.3,0,,,0,0,39.6,0,40,12.9,40,0,0,2,0,0,0,0.0,,0,2,15.2,62.1,99.1,11.3,7.0,0,10,34.5,69.8,3,45,7.7,2,8,96.4,18,217,70.2,219,4,22,29,3,332,52,1.6,18.4
Sean Conroy,130285,S,AKRON,1,1,0,102,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,4.0,100.0,100.0,1.0,1.0,0,0,0.0,60.0,0,4,,0,0,83.3,1,1,100.0,1,0,0,1,0,4,0,4.0,4.0
Tyson Durant,130287,CB,AKRON,12,132,0,102,0,14.5,75.0,91.7,6.7,5.0,0,0,0.0,51.8,1,34,0.0,0,0,116.7,3,22,16.7,24,1,1,4,1,64,14,3.2,21.3,0,0,8.6,69.2,98.9,9.4,6.5,0,1,7.7,56.1,0,33,16.7,1,1,130.0,9,91,68.9,92,2,5,13,1,139,76,1.6,15.4
Woobendy Guerrier,130293,CB,AKRON,1,11,0,102,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,11.5,50.0,100.0,10.0,5.0,0,0,0.0,66.9,0,9,0.0,0,0,62.5,1,10,90.9,10,1,2,2,0,9,0,0.9,9.0
MyJaden Horton,130296,CB,AKRON,2,5,0,102,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,8.0,100.0,100.0,4.0,4.0,0,0,0.0,53.8,0,18,100.0,1,0,118.8,1,5,100.0,5,0,0,1,0,18,10,4.5,18.0
Ronald Jackson Jr.,130297,CB,AKRON,9,115,0,102,0,,,92.3,,,0,0,,66.1,0,,0.0,0,0,0.0,0,12,10.4,13,0,1,0,0,0,0,0.0,,0,0,4.1,90.0,93.0,8.6,7.7,1,1,10.0,53.5,0,34,25.0,3,1,140.4,9,80,69.6,86,2,9,10,1,97,68,1.3,10.8
DiMarco Johnson,130299,S,AKRON,9,109,0,102,0,4.0,0.0,92.3,,12.0,0,0,0.0,65.1,0,,0.0,0,0,39.6,0,12,11.0,13,0,1,1,0,0,0,0.0,,0,4,10.2,66.7,100.0,19.8,13.2,0,0,0.0,55.7,0,85,20.0,2,0,109.7,4,86,78.9,86,0,4,6,0,114,93,1.4,28.5
Michael Snowden,130318,LB,AKRON,7,28,0,102,0,,,44.4,,,0,0,,61.1,0,,,0,0,0.0,0,4,14.3,9,0,0,0,0,0,0,0.0,,0,0,3.0,100.0,90.0,8.5,8.5,0,0,0.0,57.9,0,8,33.3,1,0,97.9,2,18,64.3,20,0,2,2,0,15,9,0.9,7.5
Keionte Newson,130343,LB,BALL ST,2,6,0,117,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,85.7,,,0,0,,50.7,0,,100.0,1,0,0.0,0,6,100.0,7,1,0,0,0,0,0,0.0,
JB Brown,130354,LB,BOWL GREEN,6,39,0,122,0,11.0,100.0,60.0,3.0,3.0,0,0,0.0,49.1,0,11,,0,0,112.5,1,3,7.7,5,0,0,1,0,11,0,3.7,11.0,0,0,2.8,100.0,85.2,5.8,5.8,0,0,0.0,60.1,0,10,0.0,0,0,82.3,4,23,59.0,27,2,4,4,0,15,4,0.7,3.8
Diata Burns,130357,CB,BOWL GREEN,6,54,0,122,0,,,100.0,,,0,0,,62.2,0,,,0,0,0.0,0,5,9.3,5,0,0,0,0,0,0,0.0,,0,0,17.7,33.3,96.9,30.0,10.0,0,0,0.0,60.6,0,20,0.0,0,0,97.2,1,31,57.4,32,1,1,3,1,20,0,0.7,20.0
Elijah Eberhardt,130360,CB,BOWL GREEN,1,10,0,122,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,42.0,0.0,100.0,,9.0,0,0,0.0,65.7,0,,,0,0,39.6,0,9,90.0,9,0,0,1,0,0,0,0.0,
Demetrius Hardamon,130365,ED,BOWL GREEN,11,14,0,122,0,,,22.2,,,0,0,,60.1,0,,,0,0,0.0,0,2,14.3,9,0,0,0,0,0,0,0.0,,0,1,11.0,50.0,17.5,10.0,5.0,0,0,0.0,63.9,0,11,0.0,0,0,66.7,1,10,71.4,57,2,2,2,0,11,5,1.1,11.0
Deshawn Jones Jr.,130367,CB,BOWL GREEN,5,84,0,122,0,0.0,100.0,100.0,7.0,7.0,0,0,0.0,55.5,0,1,,0,0,79.2,1,8,9.5,8,0,0,1,0,1,1,0.1,1.0,0,0,25.0,0.0,100.0,,8.5,0,0,0.0,71.3,2,,,0,0,0.0,0,34,40.5,34,0,0,4,0,0,0,0.0,
Billie Roberts,130379,DI,BOWL GREEN,12,1,0,122,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,26,0,0,0,0,0,0,,,0,0,,,1.1,,,0,0,,60.3,0,,50.0,1,0,0.0,0,1,100.0,92,1,1,0,0,0,0,0.0,
Charles Rosser,130380,LB,BOWL GREEN,11,20,0,122,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,10.0,2,0,0,0,0,0,0,0.0,,0,0,,,85.7,,,0,0,,63.3,0,,,0,0,0.0,0,6,30.0,7,0,0,0,0,0,0,0.0,
Marcus Sheppard,130383,CB,BOWL GREEN,9,166,0,122,0,6.8,75.0,100.0,6.3,4.8,0,0,0.0,37.7,0,8,50.0,1,0,84.4,3,22,13.3,22,1,1,4,0,19,4,1.0,6.3,0,1,10.1,53.3,99.0,11.8,6.3,0,3,20.0,68.3,0,57,37.5,3,3,91.0,8,98,59.0,99,0,4,15,0,160,94,1.7,20.0
Trent Simms,130384,S,BOWL GREEN,6,118,0,122,0,5.0,100.0,94.4,16.0,16.0,0,0,0.0,60.9,0,6,0.0,0,0,91.7,1,17,14.4,18,0,2,1,0,6,1,0.4,6.0,0,1,14.1,14.3,98.5,62.0,8.9,0,0,0.0,59.6,1,-2,25.0,1,0,0.0,1,66,55.9,67,0,2,7,0,-2,1,0.0,-2.0
Myles Williamson,130394,CB,BOWL GREEN,3,16,0,122,0,11.0,100.0,100.0,4.0,4.0,0,0,0.0,52.2,0,13,,0,0,118.8,1,4,25.0,4,0,0,1,0,13,2,3.3,13.0,0,0,,,100.0,,,0,0,,66.8,0,,0.0,0,0,0.0,0,9,56.3,9,0,1,0,0,0,0,0.0,
Shaun Dolac,130406,LB,BUFFALO,7,83,0,126,0,,,71.4,,,0,0,,65.6,0,,,0,0,0.0,0,20,24.1,28,1,0,0,0,0,0,0.0,,0,0,2.7,83.3,91.9,10.6,8.8,0,0,0.0,67.9,0,10,0.0,0,0,82.6,5,57,68.7,62,6,7,6,0,23,16,0.4,4.6
Logic Hudgens,130410,CB,BUFFALO,4,106,0,126,1,1.3,100.0,97.6,12.3,12.3,0,0,0.0,64.0,0,8,0.0,0,0,88.9,3,40,37.7,41,0,2,3,0,16,12,0.4,5.3,0,2,20.8,60.0,100.0,15.7,9.4,0,1,20.0,62.2,0,64,0.0,0,0,143.8,3,48,45.3,48,2,4,5,1,79,35,1.7,26.3
Daedae Hill,130436,CB,C MICHIGAN,10,132,0,134,0,16.6,72.7,100.0,7.1,5.2,0,2,18.2,69.3,0,41,0.0,0,2,111.6,8,59,44.7,59,1,7,11,0,129,13,2.3,16.1,0,1,30.6,44.4,100.0,13.5,6.0,0,2,22.2,58.1,0,75,0.0,0,1,128.2,4,54,40.9,54,0,4,9,1,177,49,3.3,44.3
Donte Kent,130439,CB,C MICHIGAN,12,451,0,134,1,13.5,65.0,100.0,7.7,5.0,0,4,10.0,56.5,0,45,8.3,2,3,114.2,26,208,46.1,208,4,21,40,2,396,79,2.0,15.2,0,1,14.8,60.6,99.5,8.9,5.4,1,9,27.3,75.4,1,63,31.6,6,8,94.4,20,184,40.8,185,2,12,33,1,351,90,2.0,17.6
David Carter Jr.,130450,S,E MICHIGAN,12,200,0,160,0,10.7,57.1,100.0,14.3,8.1,0,0,0.0,57.6,0,33,0.0,0,0,130.4,4,59,29.5,59,0,3,7,1,69,23,1.2,17.3,0,2,13.3,37.5,100.0,30.7,11.5,0,1,12.5,67.9,2,20,23.1,3,1,12.5,3,96,48.0,96,0,8,8,0,36,30,0.4,12.0
Justin Jefferson,130464,LB,E MICHIGAN,12,45,0,160,0,,,60.0,,,0,0,,65.3,0,,50.0,1,0,0.0,0,12,26.7,20,0,1,0,0,0,0,0.0,,0,0,,,83.3,,,0,0,,46.4,0,,0.0,0,0,0.0,0,25,55.6,30,0,1,0,0,0,0,0.0,
Myles McNeal,130470,CB,E MICHIGAN,4,30,0,160,0,,,100.0,,,0,0,,64.8,0,,,0,0,0.0,0,9,30.0,9,0,0,0,0,0,0,0.0,,0,0,30.0,0.0,100.0,,15.0,0,0,0.0,64.8,0,,100.0,1,0,39.6,0,16,53.3,16,0,0,1,0,0,0,0.0,
Adin Huntington,130493,DI,KENT STATE,12,16,0,201,0,,,8.5,,,0,0,,61.9,0,,0.0,0,0,0.0,0,4,25.0,47,2,2,0,0,0,0,0.0,,0,2,,,10.0,,,0,0,,64.2,0,,0.0,0,0,0.0,0,11,68.8,110,3,1,0,0,0,0,0.0,
Khalib Johns,130494,LB,KENT STATE,9,96,0,201,0,-3.0,100.0,80.9,18.0,18.0,0,0,0.0,62.0,1,8,66.7,2,0,45.8,2,38,39.6,47,0,1,2,0,9,15,0.3,4.5,0,0,6.3,85.7,98.0,7.5,6.4,0,1,14.3,41.6,0,24,33.3,1,1,158.3,6,48,50.0,49,0,2,7,1,88,59,2.0,14.7
Terrell Miller,130497,CB,KENT STATE,1,1,0,201,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Tynan Tucker,130504,S,KENT STATE,1,1,0,201,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Ambe' Caldwell,130514,S,MIAMI OH,3,29,0,221,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,3.4,1,0,0,0,0,0,0,0.0,,0,0,4.5,100.0,100.0,11.0,11.0,0,0,0.0,60.1,0,13,0.0,0,0,108.3,2,22,75.9,22,0,1,2,0,20,11,0.9,10.0
Carson Daniels,130516,LB,MIAMI OH,1,1,0,221,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Camden Rogers,130525,LB,MIAMI OH,1,19,0,221,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.3,1,0,0,0,0,0,0,0.0,,0,0,7.5,50.0,100.0,12.0,6.0,0,0,0.0,56.8,0,13,0.0,0,0,70.8,1,13,68.4,13,0,1,2,0,13,0,1.1,13.0
John Saunders Jr.,130527,CB,MIAMI OH,5,140,0,221,0,8.6,20.0,100.0,23.0,4.6,0,2,40.0,66.2,0,25,,0,1,87.5,1,25,17.9,25,0,0,5,1,25,12,1.1,25.0,0,0,17.6,28.6,100.0,45.5,13.0,1,1,14.3,79.7,2,12,0.0,0,1,0.0,2,96,68.6,96,0,6,7,0,19,4,0.2,9.5
Jacquez Warren,130534,S,MIAMI OH,9,262,0,221,0,16.2,40.0,94.9,16.0,6.4,0,2,40.0,58.2,0,15,0.0,0,2,92.5,2,37,14.1,39,0,1,5,1,21,3,0.7,10.5,0,2,5.9,71.4,91.2,11.0,7.9,0,1,4.8,64.6,0,23,15.4,2,1,103.9,15,176,67.2,193,5,9,21,1,133,81,0.8,8.9
CJ Brown,130541,S,N ILLINOIS,12,365,0,254,0,5.6,53.8,87.6,17.7,9.5,0,0,0.0,60.8,0,14,0.0,0,0,88.9,7,134,36.7,153,1,8,13,1,51,29,0.4,7.3,0,2,12.4,76.9,99.5,18.1,13.9,0,0,0.0,53.2,0,22,0.0,0,0,121.6,10,187,51.2,188,3,12,13,1,93,32,0.5,9.3
Ivan Davis,130546,ED,N ILLINOIS,12,3,0,254,0,,,6.3,,,0,0,,57.6,0,,,0,0,0.0,0,2,66.7,32,0,0,0,0,0,0,0.0,,0,0,,,2.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,35,0,0,0,0,0,0,0.0,
Jaden Dolphin,130547,LB,N ILLINOIS,10,116,0,254,0,8.5,50.0,60.3,17.0,8.5,0,0,0.0,85.0,1,42,0.0,0,0,44.8,2,38,32.8,63,3,3,4,0,39,6,1.1,19.5,0,0,7.6,87.5,100.0,7.7,6.8,0,0,0.0,51.1,0,17,20.0,2,0,108.3,7,55,47.4,55,3,8,8,0,80,28,1.5,11.4
Jordan Hansen,130555,S,N ILLINOIS,11,325,0,254,0,9.6,64.3,93.4,11.4,7.4,0,0,0.0,46.0,0,46,18.2,2,0,116.1,9,114,35.1,122,4,9,14,1,123,58,1.2,13.7,0,4,10.3,70.0,100.0,8.2,5.8,1,2,6.7,45.5,0,45,4.3,1,2,108.5,21,179,55.1,179,6,18,30,1,266,113,1.5,12.7
Devin Lafayette,130562,S,N ILLINOIS,1,19,0,254,0,3.0,0.0,100.0,,3.0,0,0,0.0,46.4,0,,,0,0,39.6,0,3,15.8,3,0,0,1,0,0,0,0.0,,0,0,31.5,0.0,100.0,,7.5,0,0,0.0,42.5,0,,,0,0,39.6,0,16,84.2,16,0,0,2,0,0,0,0.0,
Myles McGee,130567,CB,N ILLINOIS,8,174,0,254,0,12.0,33.3,100.0,14.2,4.7,1,2,13.3,42.5,0,22,40.0,2,2,90.0,5,79,45.4,79,0,3,15,3,74,18,1.0,14.8,0,2,18.3,66.7,98.6,33.5,22.3,0,1,33.3,79.5,0,7,0.0,0,1,72.9,2,68,39.1,69,1,2,3,0,11,14,0.2,5.5
Pierce Oppong,130570,ED,N ILLINOIS,12,2,0,254,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,46,0,0,0,0,0,0,,,0,1,,,1.7,,,0,0,,63.1,0,,0.0,0,0,0.0,0,1,50.0,59,2,1,0,0,0,0,0.0,
Jashon Prophete,130572,S,N ILLINOIS,4,69,0,254,0,8.0,100.0,87.9,14.0,14.0,0,0,0.0,47.1,0,13,0.0,0,0,141.7,2,29,42.0,33,0,1,2,1,17,2,0.6,8.5,0,0,,,100.0,,,0,0,,62.6,0,,0.0,0,0,0.0,0,22,31.9,22,0,1,0,0,0,0,0.0,
Daveren Rayner,130573,LB,N ILLINOIS,7,78,0,254,0,,,45.8,,,0,0,,62.5,0,,,0,0,0.0,0,11,14.1,24,0,0,0,0,0,0,0.0,,0,1,6.4,85.7,86.5,9.8,8.4,0,0,0.0,59.9,0,40,0.0,0,0,104.2,6,64,82.1,74,2,6,7,0,63,33,1.1,10.5
Eric Rogers,130576,CB,N ILLINOIS,5,117,0,254,0,15.2,100.0,100.0,4.4,4.4,0,0,0.0,48.0,0,87,0.0,0,0,158.3,5,23,19.7,23,2,3,5,1,130,54,5.9,26.0,0,1,11.1,80.0,98.9,7.3,5.8,0,0,0.0,58.7,0,24,7.7,1,0,99.4,12,90,76.9,91,1,11,15,0,118,29,1.4,9.8
Raishein Thomas,130580,ED,N ILLINOIS,12,2,0,254,0,,,0.0,,,0,0,,62.3,0,,0.0,0,0,0.0,0,0,0.0,67,1,1,0,0,0,0,,,0,0,,,1.7,,,0,0,,57.5,0,,25.0,1,0,0.0,0,2,100.0,118,3,3,0,0,0,0,0.0,
Pierre Kemeni,130595,CB,OHIO,7,62,0,259,0,30.0,0.0,100.0,,9.0,0,0,0.0,74.4,0,,,0,0,39.6,0,12,19.4,12,0,0,1,0,0,0,0.0,,0,0,12.7,88.9,100.0,4.4,3.9,0,0,0.0,46.4,0,26,16.7,1,0,152.8,8,38,61.3,38,0,5,9,1,106,29,3.0,13.3
Rodney Mathews,130597,DI,OHIO,12,1,0,259,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,33,0,0,0,0,0,0,,,0,1,,,0.6,,,0,0,,60.5,0,,40.0,2,0,0.0,0,1,100.0,169,3,2,0,0,0,0,0.0,
Roman Parodie,130601,CB,OHIO,12,230,0,259,0,22.6,60.0,100.0,8.7,5.2,1,1,20.0,76.4,1,33,0.0,0,1,104.2,3,27,11.7,27,0,2,5,1,68,21,2.6,22.7,0,5,18.1,45.2,99.4,11.2,5.1,0,4,12.9,66.8,1,85,0.0,0,3,95.6,14,165,71.7,166,1,9,31,3,276,109,1.8,19.7
Dylan Stevens,130605,LB,OHIO,2,3,0,259,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,10.5,100.0,100.0,1.5,1.5,0,0,0.0,32.5,0,21,0.0,0,0,116.7,2,3,100.0,3,1,1,2,0,24,3,8.0,12.0
Sawiaha Ellis,130618,LB,TOLEDO,1,5,0,316,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.2,0,,,0,0,0.0,0,4,80.0,4,0,0,0,0,0,0,0.0,
Maxen Hook,130625,S,TOLEDO,12,279,0,316,0,12.0,50.0,96.4,74.0,37.0,0,0,0.0,69.7,0,18,0.0,0,0,81.3,1,80,28.7,83,2,5,2,0,18,13,0.2,18.0,0,3,8.0,50.0,100.0,66.0,33.0,1,1,25.0,64.8,0,11,16.7,2,1,64.6,2,135,48.4,135,0,7,4,0,20,18,0.2,10.0
Quinyon Mitchell,130628,CB,TOLEDO,12,277,0,316,0,11.7,40.0,100.0,12.8,5.1,1,3,20.0,71.1,0,34,0.0,0,2,59.3,6,82,29.6,82,0,7,15,0,86,32,1.1,14.3,0,0,11.2,66.7,97.9,9.5,6.3,1,2,9.5,65.1,0,42,13.3,2,2,105.5,14,141,50.9,144,2,13,21,1,161,79,1.2,11.5
Ryan Kilburg,130652,S,W MICHIGAN,2,71,0,347,0,19.0,100.0,100.0,14.0,14.0,0,0,0.0,49.0,0,22,100.0,1,0,158.3,1,17,23.9,17,0,0,1,1,22,3,1.6,22.0,0,0,30.3,100.0,97.5,9.0,9.0,0,0,0.0,29.2,0,67,0.0,0,0,158.3,4,39,54.9,40,1,4,4,1,165,44,4.6,41.3
PJ Ramsey,131513,ED,AIR FORCE,1,2,0,101,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,20.0,100.0,100.0,2.0,2.0,0,0,0.0,45.8,0,20,,0,0,118.8,1,2,100.0,2,0,0,1,0,20,0,10.0,20.0
Isaiah Mays,131585,CB,ARIZONA,3,24,0,109,0,12.0,0.0,100.0,,4.0,0,0,0.0,67.2,0,,0.0,0,0,39.6,0,6,25.0,6,0,1,1,0,0,0,0.0,,0,0,-1.0,100.0,92.9,13.0,13.0,0,0,0.0,57.2,0,1,100.0,1,0,79.2,1,13,54.2,14,0,0,1,0,1,2,0.1,1.0
Treydan Stukes,131596,CB,ARIZONA,12,221,0,109,1,21.4,29.4,100.0,17.0,5.0,0,4,23.5,52.2,0,29,11.1,1,3,44.2,5,97,43.9,97,0,7,17,0,70,17,0.8,14.0,0,0,9.4,66.7,98.9,8.9,5.9,1,5,33.3,70.0,0,22,7.7,1,3,88.8,10,94,42.5,95,2,12,15,0,112,78,1.3,11.2
Jaydin Young,131602,S,ARIZONA,10,216,0,109,1,13.4,85.7,98.0,7.4,6.4,0,1,7.1,39.0,0,43,27.3,3,1,158.3,12,97,44.9,99,1,7,14,6,201,90,2.3,16.8,0,1,10.3,55.6,93.3,16.0,8.9,0,0,0.0,45.2,0,25,42.9,3,0,112.7,5,84,38.9,90,1,3,9,1,59,59,0.7,11.8
T Lee,131616,S,ARIZONA ST,3,29,0,110,0,9.0,100.0,100.0,9.0,9.0,0,0,0.0,47.9,0,14,50.0,1,0,118.8,1,9,31.0,9,0,1,1,0,14,5,1.6,14.0,0,0,6.0,100.0,95.0,18.0,18.0,0,0,0.0,65.8,0,6,,0,0,91.7,1,19,65.5,20,0,0,1,0,6,0,0.3,6.0
Joe Moore,131621,ED,ARIZONA ST,10,2,0,110,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,45,3,1,0,0,0,0,,,0,0,0.0,0.0,3.5,,2.0,0,0,0.0,60.1,0,,,0,0,39.6,0,2,100.0,57,0,0,1,0,0,0,0.0,
Will Shaffer,131628,LB,ARIZONA ST,6,12,0,110,0,,,66.7,,,0,0,,60.2,0,,,0,0,0.0,0,2,16.7,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,66.6,0,,0.0,0,0,0.0,0,10,83.3,10,1,2,0,0,0,0,0.0,
Macen Williams,131634,CB,ARIZONA ST,8,90,0,110,0,12.4,40.0,100.0,11.0,4.4,0,1,20.0,66.3,0,12,0.0,0,1,52.9,2,24,26.7,24,0,3,5,0,21,9,1.0,10.5,0,0,14.0,44.4,100.0,14.5,6.4,1,1,11.1,61.1,0,14,50.0,1,1,60.4,4,62,68.9,62,0,1,9,0,46,9,0.8,11.5
Ed Woods,131636,CB,ARIZONA ST,4,20,0,110,0,,,100.0,,,0,0,,62.9,0,,,0,0,0.0,0,5,25.0,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,48.8,0,,0.0,0,0,0.0,0,14,70.0,14,0,1,0,0,0,0,0.0,
Ricky Correia,131644,DI,CAL,10,2,0,130,0,,,4.3,,,0,0,,59.7,0,,,0,0,0.0,0,1,50.0,23,0,0,0,0,0,0,0.0,,0,0,,,2.2,,,0,0,,59.3,0,,,0,0,0.0,0,1,50.0,45,0,0,0,0,0,0,0.0,
Collin Gamble,131648,CB,CAL,11,329,0,130,0,13.6,54.5,98.3,8.8,4.8,0,3,13.6,70.9,0,42,11.1,1,3,89.0,12,114,34.7,116,3,8,22,1,139,26,1.3,11.6,0,0,20.1,61.1,97.8,15.1,9.2,0,2,11.1,64.8,1,43,0.0,0,2,91.2,11,174,52.9,178,2,8,18,1,185,28,1.1,16.8
Trey Paster,131662,LB,CAL,7,116,0,130,1,,,64.7,,,0,0,,71.8,0,,0.0,0,0,0.0,0,33,28.4,51,0,1,0,0,0,0,0.0,,0,0,5.1,88.9,95.8,8.0,7.1,1,1,11.1,54.0,0,21,14.3,1,1,93.5,8,69,59.5,72,5,6,9,0,58,19,0.9,7.3
Ethan Saunders,131665,DI,CAL,12,1,0,130,0,,,0.0,,,0,0,,62.2,0,,0.0,0,0,0.0,0,0,0.0,44,2,2,0,0,0,0,,,0,1,,,1.1,,,0,0,,59.3,0,,0.0,0,0,0.0,0,1,100.0,87,3,0,0,0,0,0,0.0,
Isaiah Young,131669,CB,CAL,5,123,0,130,0,17.8,62.5,100.0,7.6,4.8,0,3,37.5,62.5,0,32,0.0,0,1,135.9,5,41,33.3,41,0,3,8,1,81,6,2.1,16.2,0,1,14.1,41.7,100.0,14.0,5.8,0,2,16.7,58.9,0,45,0.0,0,2,91.0,5,73,59.3,73,1,4,12,1,76,42,1.1,15.2
Christian Gonzalez,131679,CB,COLORADO,12,446,0,143,0,11.7,40.0,100.0,12.9,5.2,0,6,20.0,70.9,0,29,0.0,0,2,65.4,12,163,36.5,163,2,7,30,1,136,48,0.9,11.3,0,1,12.6,68.2,99.6,16.1,11.0,0,2,9.1,65.0,0,33,12.5,3,2,106.4,15,253,56.7,254,9,20,22,1,171,96,0.7,11.4
Devin Grant,131680,ED,COLORADO,3,24,0,143,0,,,12.9,,,0,0,,61.3,0,,,0,0,0.0,0,4,16.7,31,0,0,0,0,0,0,0.0,,0,0,7.0,100.0,47.5,19.0,19.0,0,0,0.0,62.0,0,13,0.0,0,0,158.3,1,19,79.2,40,1,2,1,1,13,6,0.7,13.0
Alvin Williams,131698,ED,COLORADO,2,3,0,143,0,,,7.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,13,0,0,0,0,0,0,0.0,,0,0,,,22.2,,,0,0,,60.3,0,,,0,0,0.0,0,2,66.7,9,0,0,0,0,0,0,0.0,
